Fecha,AAPL,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CDW,CHTR,CMCSA,COST,CPRT,CSCO,CSGP,CSX,CTAS,CTSH,DLTR,DXCM,EA,EXC,FANG,FAST,FTNT,GILD,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PEP,PYPL,QCOM,REGN,ROP,ROST,SBUX,SIRI,SNPS,TMUS,TSLA,TTWO,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL
1/29/2019,37.06858826,238.2700043,87.81006622,120.0063324,140.1600037,64.02088165,36.01888275,19.25,163.599472,79.69400024,158.8600006,164.9567108,224.6827545,30.66339302,334.480011,1804.183105,19.69758606,39.48808289,46.29999924,77.14546204,289.7799988,31.87479019,191.9284668,12.39500046,39.17139435,37.99399948,20.37862587,173.8220215,63.68833923,96.19999695,35.01250076,85.55919647,27.53525543,82.06607819,25.85501099,14.6420002,56.29058456,127.2369919,204.2899933,285.2600098,40.47111511,201.1907349,164.75,23.54227829,36.65628433,93.1388092,148.4844818,153.0594025,148.9499969,107.083847,36.58516693,86.98999786,38.63529587,351.230011,144.0371704,27.73999977,17.56168365,97.57110596,36.72177887,328.8999939,32.64292526,79.06191254,43.73276138,19.37999916,339.2399902,68.92333221,59.97482681,35.59818268,93.90448761,91.12000275,43.26205826,417.1499939,275.0587769,86.96287537,60.3176918,5.16424036,90.33999634,67.21760559,19.8306675,100.8099976,87.53433228,112.3251495,186.3800049,56.37241364,27.39999962,166.6900024,43.48269653
1/30/2019,39.60165024,242.6699982,89.62038422,124.8513489,146,64.1789093,37.33895111,23.09000015,157.4253998,83.52149963,162.9900055,167.394043,228.4792328,31.00841522,327.8599854,1814.057739,20.36097527,39.87682343,47.47999954,78.14369202,289.9100037,31.30053902,192.877594,12.53499985,39.81060791,38.40100098,20.65274429,177.1636505,64.7457962,96.04000092,35.90250015,87.51086426,27.80345917,83.78672028,26.13726997,15.03199959,56.48471451,128.6194153,207.6799927,272.5700073,41.34070969,206.763031,169.4933319,23.64011002,36.55463028,97.74086761,150.0501709,158.5699005,148.6100006,109.5122986,37.04541016,88.19000244,38.97335052,362.019989,150.2605743,28.11000061,17.79416847,100.8316879,37.5565834,340.6600037,34.07910538,80.88768768,44.6807518,20.04000092,345.6799927,70.95333099,61.18756866,35.54877853,95.47244263,92.41999817,43.93637848,419.9100037,279.176178,87.74247742,61.31640625,5.32618475,92.43000031,67.75312042,20.58466721,102.5999985,88.89199829,113.5525055,187.0500031,56.45913315,26.73999977,172.6199951,43.72312164
1/31/2019,39.88684464,247.8200073,89.4846344,125.2364578,147.1999969,65.80917358,36.84864426,24.40999985,159.341507,85.93650055,164.3500061,165.3534546,226.3109283,31.5518074,333.7799988,1828.131836,20.04628944,41.10353851,48.02999878,78.41678619,331.0499878,32.30766678,195.8708954,12.65750027,40.30493546,39.07400131,20.46584129,178.0085297,64.63447571,96.83000183,35.25749969,90.46286011,28.46501732,84.4913559,26.25451469,15.31400013,56.63031006,128.9335785,212.7799988,279.7900085,40.97547531,208.424057,174.5466614,24.2093277,37.57893753,98.28500366,150.1330566,157.3175201,147.8099976,110.3699875,36.99017334,92.36000061,41.15286255,364,166.5133362,28.62000084,17.94915199,98.9834137,37.53693771,339.5,35.65668488,80.25143433,43.53418732,20.04000092,344.6600037,71.60666656,61.37829971,35.97151947,97.06622314,88.76000214,43.36713791,429.269989,275.0684814,87.58084106,61.30741119,5.245212078,93.34999847,69.04234314,20.46800041,105.5500031,87.62138367,113.4654999,190.9100037,56.97162628,28.37999916,181.5299988,44.95959854
2/1/2019,39.90600586,247.3800049,91.0052948,126.8305817,149.0700073,65.80085754,37.06550598,24.51000023,159.3074341,81.31150055,167.5500031,168.5466003,225.0960999,31.61218834,330.9100037,1832.271118,20.86905098,41.07762146,48.68000031,78.68047333,340.9500122,32.5020256,191.8919525,12.72999954,40.34755707,39.35599899,20.62160301,179.0527954,65.06116486,96.69000244,35.44499969,89.46252441,28.28621674,84.30293274,26.29359627,15.77999973,56.66267014,129.9030762,205.3800049,282.8599854,42.37553406,207.1010284,174.8833313,24.20043182,37.34435654,98.64468384,152.6658173,160.2768555,146.1199951,110.4085464,37.68054581,92.66999817,40.53904343,364.6600037,165.5343781,28.97500038,17.83291054,97.41945648,38.89228058,339.8500061,35.8997612,81.51473236,44.20033646,20.79999924,346.75,73.42333221,62.31458664,35.66407013,96.65270233,90.01000214,43.445961,430.1499939,283.7790527,87.21005249,61.2804184,5.380166054,94.79000092,69.05225372,20.81399918,104.9499969,88.76146698,114.7798004,191.5200043,56.67201996,28.55999947,186.0599976,44.77068329
2/4/2019,41.03953552,254.7400055,90.24495697,128.6306458,151.5899963,66.10028839,36.67892075,24.12999916,158.5494843,81.66549683,169.0500031,169.6329956,229.5759583,31.7070694,334.0700073,1856.239746,21.06617355,41.51820374,49.68999863,79.28318024,337,32.48435593,192.7224274,12.88249969,40.35608292,39.84799957,21.0016346,180.7141418,66.1279068,98.54000092,36.12250137,86.72628784,28.2147007,85.6630249,26.67139053,16.02799988,56.66267014,132.7935638,203.1600037,281.0400085,42.80164337,213.3396301,174.1433258,24.16485786,37.32090378,98.70923615,150.5843506,160.6385651,146.6399994,111.4493103,38.0073204,95.26999664,41.01942062,368.0799866,169.0706177,29.09000015,17.98789215,100.2250519,38.76459503,351.3399963,37.00357819,81.79136658,45.2828598,21.59000015,356.1700134,73.38666534,62.82607269,35.82328415,97.42807007,91.66000366,43.51601791,425.3999939,284.6530762,87.79000854,60.80355072,5.434148312,97.55999756,68.83408356,20.85933304,106.3000031,88.59609985,115.340332,187.9799957,56.3408699,28.29000092,186.7799988,44.97676468
2/5/2019,41.74170303,254.8200073,90.87859344,130.1172943,152.4199982,65.71767426,36.88634872,23.30999947,160.3633575,82.94049835,170.2200012,171.5696564,227.7874298,31.9140892,336.9899902,1897.404419,21.45184517,41.64778137,50.08000183,80.54506683,340.7000122,32.82007217,193.1148376,12.96000004,40.27935791,40.06900024,21.26640892,182.0811615,66.05367279,98.09999847,37.18500137,90.73745728,28.18489838,83.47537231,26.75824356,16.3939991,54.74560547,133.4758453,207.9799957,281.8699951,43.48861694,216.796936,174.2966614,24.11149597,37.64149857,98.47866821,151.9566345,161.1302643,146.8899994,112.6635208,38.31110382,97.08999634,40.90377426,363.25,170.9785919,28.80500031,18.07507133,101.6278687,38.66638565,355.8099976,37.19456482,83.21141815,45.39494324,21.87999916,358.2099915,72.97666931,63.92708206,35.99897385,97.26437378,92.26999664,44.42680359,421.0400085,289.2462769,88.59811401,62.38706589,5.416154385,98.70999908,66.29532623,21.42333221,107.2900009,89.04866791,115.900856,187.0200043,56.22260666,29.04000092,189.2899933,44.9939537
2/6/2019,41.75608444,254.3500061,92.69796753,130.3411865,152.2799988,65.88402557,37.9801178,23.26000023,162.4497986,82.01300049,170.7799988,176.5294495,233.0264587,31.80194855,333.2399902,1902.062622,21.32328796,41.73417664,50.47999954,80.41322327,343.5100098,32.83773041,193.1057281,12.98250008,40.46686935,39.60599899,21.2103405,181.8438263,69.10545349,97.79000092,36.29000092,78.66464233,28.20277596,83.28692627,26.71481895,16.24399948,55.61111069,133.6643524,208.8300018,284.1799927,43.6680069,216.8838959,173.9833374,24.12038612,37.2896347,99.43784332,150.5106659,164.2937317,145.7599945,113.0104523,41.10479736,95.06999969,41.09948349,358.9200134,170.3093109,28.68000031,18.44316483,100.4999466,40.77796555,352.1900024,37.95111084,85.24928284,44.51420975,22.81999969,353.6199951,73.51667023,63.89238739,35.99347687,97.39360809,92.25,44.75082779,406.5599976,291.0816345,88.09423828,62.26948929,5.371170521,99.73999786,66.38457489,21.14800072,92.52999878,92.66912079,115.6205902,182.3899994,56.34876633,29.12000084,188.4799957,45.0196991
2/7/2019,40.96524048,253.7400055,91.08676147,130.4666138,150.5599976,66.64738464,37.64067841,22.67000008,156.8888702,80.71849823,169.5500031,171.0878754,227.0196838,31.86233139,308.730011,1872.268799,20.90333939,41.46636963,50.58000183,85.77159882,344.5100098,33.28830719,191.2938995,12.82250023,39.80208969,39.81499863,21.2477169,182.0336914,67.70478821,98.29000092,35.99000168,82.47969055,28.68553925,80.26350403,26.38044548,15.87199974,54.42203522,132.9911041,206.8099976,276.519989,43.08169174,213.3976135,169.7866669,24.16485786,36.92994308,97.27975464,147.9963531,163.0135193,147.6300049,111.324028,40.53408432,95.87000275,41.36636734,358.2000122,166.2036591,28.71500015,17.75541496,99.77957916,38.67621231,344.7099915,36.56700516,83.66323853,45.7952919,22.25,365.4599915,73.15000153,63.94439316,36.18015289,97.42807007,90.84999847,44.26917267,406.4599915,289.0132446,88.02767181,62.53177643,5.29919529,98.44999695,67.7134552,20.50066757,96.38999939,90.38892365,116.2100754,180.1799927,56.13587952,28.63999939,186.6100006,45.62075806
2/8/2019,41.01337814,257,91.17727661,131.4785614,154.3099976,67.12553406,37.50867844,23.04999924,158.3962097,79.41100311,171.7299957,171.0595856,231.2126465,31.92270088,315.1199951,1866.313965,21.09188271,41.63050842,50.90999985,85.04647064,344.1600037,33.21762085,190.1043549,12.93249989,40.21969986,40.35200119,21.41593552,184.3880157,67.86248779,97.65000153,36.38249969,95.71959686,28.44117546,79.14920044,26.35004616,16.20400047,54.575737,133.4040527,207.7400055,284.1000061,42.74039459,217.1252899,172.3500061,24.70738602,37.1097908,97.39041901,148.4844818,162.6239014,148.6199951,111.2854767,40.23032761,98.34999847,41.72220612,347.8200073,167.1526489,28.94499969,17.81353569,100.1587067,37.89050293,347.5700073,36.75305557,80.69406128,45.39815903,21.84000015,360.230011,74.87333679,64.37785339,36.20759583,97.36775208,91.87000275,44.04146957,406.8599854,291.4797668,88.36994934,63.08349228,5.346074104,99.41999817,67.81262207,20.38666725,97.13999939,90.98943329,117.8819885,181.3399963,55.28437805,29.19000053,189.4100037,45.92129517
2/11/2019,40.77752304,258.3900146,92.10054779,132.1054535,154.5700073,67.18424988,37.62182236,22.95999908,158.217392,79.55000305,171.2299957,168.650528,232.6131439,31.63807869,316.8699951,1860.239624,21.27186394,41.57868195,50.84000015,85.23483276,337.8200073,32.68754959,190.9919739,13.04749966,40.55210876,39.72200012,21.55922127,187.596756,67.68625641,97.59999847,37.80749893,95.36653137,28.48885727,80.18160248,26.86680031,16.33799934,54.69707108,133.2873077,206.6399994,284.3699951,42.67914581,217.7433777,176.4866638,25.06314659,37.00814056,97.40885162,148.6041718,163.1990356,149.7899933,111.4493103,40.94371414,99.29000092,42.211483,350.8299866,165.6142731,29,18.45284653,99.76063538,37.89050293,345.730011,36.32640457,82.29852295,45.02664566,22.23999977,366.6799927,74.62000275,64.1958313,36.05864334,97.32468414,92.69000244,44.51437378,408.5100098,292.5382996,89.49180603,63.30055237,5.282967091,98.87000275,67.87213135,20.8560009,93.44000244,91.17219543,117.9882813,181.5299988,55.56032944,28.63999939,190.3000031,45.99858093
2/12/2019,41.12890625,261.3699951,94.19148254,133.8876648,159.5399933,67.36044312,38.36671448,22.81999969,160.4655762,81.90049744,175.0099945,172.6844635,235.7093353,32.08659363,319.4299927,1890.452271,21.2033062,41.0085144,52.13000107,87.31602478,340.3999939,32.89958191,193.9018402,13.31499958,40.81631851,40.52700043,22.15419388,190.4257355,68.13149261,98.08000183,38.18249893,100.3584747,28.56037331,80.85345459,27.29670906,16.62599945,52.90133286,134.9749756,209.5,292.2000122,43.76427841,221.1138,179.9033356,25.16986847,37.61803818,98.8660202,154.2960052,166.2882538,157.3200073,110.5723495,42.11734772,100.2600021,42.30044556,364,164.8650665,29.44499969,18.79187965,101.3151016,39.67797852,359.9700012,37.49718857,85.96854401,45.43658447,22.72999954,378.4899902,74.81666565,64.87201691,36.83101273,98.03112793,94.37999725,45.24124908,416.3399963,299.238739,90.09075928,63.08349228,5.319027424,101.5899963,69.02249908,20.78733253,89.25,92.6342926,119.5441818,184.0099945,56.41972351,28.12999916,189.5200043,45.92129517
2/13/2019,40.95803452,260.230011,94.51732635,134.7473755,160.0299988,66.7312851,38.51757813,22.85000038,160.9339142,82,173.1100006,172.2309875,237.3376007,31.5518074,321.5400085,1915.069214,21.53754807,40.99123383,51.36000061,87.30659485,338.4899902,32.71405792,194.7254028,13.35249996,40.48391724,40.69499969,22.15731049,191.5364685,68.25208282,98.55999756,37.26250076,100.280014,28.54846191,82.77073669,27.36184311,16.48399925,53.33812714,135.9803619,210.3899994,293.519989,44.16683197,220.7564697,177.8233337,25.27659988,37.25054169,99.49317169,154.1578522,167.92099,155.2700043,114.5427246,41.9700737,98.29000092,42.35382462,360.5700073,163.8961182,29.65500069,18.68532562,101.2392578,40.93510056,351.769989,37.92135239,84.72366333,46.11875916,22.93000031,377.4200134,74.05332947,65.2361145,37.20063782,98.31542969,94.01000214,45.17995071,412.0899963,300.3942566,89.97666931,63.77085114,5.319027424,100.6600037,68.49690247,20.54466629,92.13999939,93.2522049,119.756813,185.25,57.10565186,28.31999969,187.75,45.74097824
2/14/2019,41.10725021,260.1400146,94.58069611,132.6786041,159.9400024,66.56349945,38.38557053,23.12999916,160.2044983,81.13249969,173.1999969,174.139328,237.489502,34.48446274,324.7099915,1897.474243,21.97463989,40.42106628,51.65999985,88.38013458,341.6000061,32.91724396,195.677063,13.48250008,41.25099182,40.77799988,22.31306839,191.2042236,67.82537842,98.52999878,36.95750046,103.222229,28.52461815,85.07311249,27.08392143,16.63800049,53.68595505,135.1186066,206.9400024,292.4700012,44.4643631,222.8714142,178.6933289,24.84079742,37.01595688,99.50246429,153.3473969,168.2178345,154.8500061,114.3114319,41.69852066,99.29000092,42.09583664,359.8399963,163.7762299,29.31500053,18.58846092,101.3245697,41.47526932,359.0700073,38.33062744,84.60380554,46.39739609,22.90999985,383.0499878,75.05332947,65.16677856,36.89169312,96.99730682,94.41999817,45.16242981,414.9700012,297.2674561,88.69319153,64.06929779,5.337058067,100.6100006,69.91503143,20.25133324,93.27999878,93.09555817,119.6795044,185.7200012,57.20084,28.77000046,188.5399933,45.74097824
2/15/2019,41.0157814,259.4500122,95.71214294,134.0399017,160.3500061,66.49639893,36.86749649,23.68000031,161.6290894,80.39749908,174.4900055,174.1771088,237.8522186,35.29524994,332.8699951,1928.634521,22.13748169,40.3260498,52.58000183,89.31246948,349.0599976,33.3678093,198.0836639,13.50749969,42.1288414,41.10300064,22.59653473,193.4635773,68.23352051,98.84999847,37.12250137,104.7815857,28.76301575,86.44139862,27.3444767,16.62199974,54.67280197,137.6320953,210.2599945,299.8200073,45.20820999,225.3243713,182.8333282,25.11650848,37.23490143,100.4776154,155.2262268,167.9952087,151.0899963,116.6531677,41.92863846,100.3000031,42.84310913,363.1000061,162.327774,29.36000061,18.23974228,102.5757065,41.23955917,356.8699951,39.02763367,85.7933197,46.87779999,22.96999931,388,75.58999634,65.69560242,37.57028198,99.85752869,94.91000366,45.521492,423.9700012,302.9384766,89.37770844,63.95171356,5.436227322,101.6500015,71.45217896,20.5253334,93.30000305,93.61772919,121.1677628,188.0700073,58.24791336,29.29999924,190.7899933,45.90410995
2/19/2019,41.13853455,257.8099976,94.33629608,134.6130676,160.6799927,67.17588806,37.05607605,23.95000076,160.4533844,81.3789978,174.4600067,172.3727417,237.6244202,34.89847946,333,1930.55957,22.36031532,40.1100769,52.63999939,89.16179657,348.4299927,33.17345428,199.5935211,13.32999992,42.31635284,40.97800064,22.58718491,193.1788177,67.88105011,99.05000305,36.97499847,100.9763336,28.9149437,85.86787415,27.12300873,16.7859993,54.0014267,137.5961914,211.3200073,302.2600098,44.98069,226.589447,182.7233276,25.05425262,37.35219193,100.5426102,154.5999298,167.2716064,147.5700073,117.59758,41.73994446,100.0199966,42.78972244,367.2099915,162.117981,29.11499977,18.70470047,102.5283127,41.2101059,361.9200134,38.85400772,85.2953949,47.88985825,22.78000069,384.5400085,76.6333313,65.13208771,37.63647461,99.87475586,95.01999664,45.54776001,420.6000061,302.2296448,89.05447388,63.49047089,5.409180641,101.8600006,71.91827393,20.37599945,93.26999664,93.36534119,120.2496796,186.8600006,59.04117203,29.05999947,192.7400055,46.18748474
2/20/2019,41.40326691,258.1000061,96.68973541,134.8369446,159.8000031,67.54496002,36.96130753,23.95000076,160.4104462,81.10500336,174.6600037,173.6858673,239.1092834,34.95885849,335.1600037,1921.253418,22.78026009,40.13599396,55.06999969,89.26535034,349.7600098,33.38547516,198.6692963,13.36999989,42.29929733,40.95999908,22.81770134,192.7705994,67.202034,99.19000244,36.38499832,96.72974396,28.90293503,87.32395935,26.96668053,16.77400017,54.17937469,138.7631683,211.4400024,302.2399902,44.97192001,227.8835449,183.2166595,25.05425262,37.73532486,104.8239746,156.847168,169.0341949,148.1199951,122.3581238,41.42802429,100.4899979,42.69186783,368.3399963,162.3876953,29.35000038,19.17933655,101.9952698,41.45562744,359.9100037,39.32777023,86.90907288,48.84104919,22.59000015,383.5799866,75.54666901,65.29680634,38.08887482,99.78860474,94.73000336,45.93309021,422.5100098,304.4048767,89.33968353,63.66231918,5.445241451,102.9800034,72.14636993,20.17066765,88.66999817,93.93974304,118.7034302,187.8399963,56.95492554,29.09000015,188.6499939,46.4536705
2/21/2019,41.16981888,257.7600098,95.295784,135.213089,159.8300018,68.07345581,36.8001976,23.92000008,159.1918793,80.97200012,174.4900055,172.4388123,237.0169983,34.87260437,321.1700134,1901.444214,22.51458359,40.29148865,55.40000153,89.46315002,349.5400085,33.98622131,196.9490204,14.13249969,42.11180496,40.43799973,22.60587883,192.6946411,66.35562134,98.12000275,36.5625,94.99386597,29.11912537,83.78833771,27.1186676,16.89800072,53.02266693,137.7253418,205.9900055,296.8800049,44.98943329,226.975769,183.2899933,25.05425262,37.67277145,104.9354401,157.8602753,165.889328,148.1100006,122.7436142,41.12765884,103.1100006,43.06549835,364.980011,159.8703613,29.44000053,18.99529457,104.1465454,40.78777695,356.9700012,38.63820648,87.00128937,48.68091583,22.45999908,380.5,75.39333344,65.32281494,38.16059113,100.0212021,94.95999908,45.8455162,418.6199951,305.6963806,88.92134094,63.94267654,5.481303215,101.4700012,72.80089569,19.41533279,87.58999634,92.80833435,120.3463135,183.0599976,55.89990997,29,189.4700012,47.03756332
2/22/2019,41.62950516,258.8999939,95.86603546,137.1833344,161.5099945,68.5515976,37.36882782,24.36000061,160.9082184,81.57800293,175.4799957,174.6683502,233.2712097,35.3125,325.3299866,1905.643433,22.58314514,40.68023682,56.56999969,90.45030212,350.0799866,34.10989761,197.9189758,14.57250023,42.70839691,41.18199921,22.83638954,194.0426636,67.3229599,97.11000061,34.21500015,94.07196808,29.26925087,85.33877563,27.20985985,17.3579998,53.17635727,138.2577515,209.1799927,301.0599976,45.93455505,242.3405609,183.9533386,24.4405632,27.32801056,106.3285065,159.7944183,166.2604065,149.2599945,124.1601944,41.14612579,106.2099991,42.45166779,374.0599976,161.7184143,29.21999931,19.03404045,105.6314926,41.80919266,363.019989,39.48651886,87.1488266,48.63607788,22.84000015,383.9899902,76.69999695,65.79094696,38.55780792,100.5898056,95.98000336,46.51983643,422.519989,308.0172729,89.7199707,64.4853363,5.463273525,102.3000031,72.59262848,19.64733315,87.06999969,93.39144897,120.8295059,185.7599945,55.86819077,29.20999908,194.6999969,47.45831299
2/25/2019,41.93275452,258.6199951,97.66730499,136.5653992,163.9400024,67.76308441,37.58680344,24.70999908,162.8906097,81.65000153,175.0099945,176.6522369,235.0428925,35.7955246,327.480011,1885.205688,22.92596054,40.34332657,57.27000046,90.28026581,348.8999939,34.07456589,198.6143951,14.80249977,43.28796768,41.12599945,22.68375397,194.0996399,67.202034,97.27999878,35.22499847,94.01312256,29.0770874,86.37239075,27.31407928,17.41200066,52.86088943,139.0338898,210.1000061,304.7399902,46.4683609,239.230896,184.4633331,24.01365852,26.76502419,107.5079727,160.8259735,166.6129456,148.5399933,123.8132782,41.50195694,107.9199982,41.99798584,375.0899963,164.4455109,29.27000046,19.08247566,106.2216644,41.98598099,363.9100037,39.36249161,89.57398987,48.6713028,22.96999931,375.1600037,77.95999908,65.74760437,38.33713531,99.98674774,96.69999695,46.40599823,420.3800049,310.1148682,89.23510742,64.25924683,5.427211285,102.8899994,72.44387817,19.91799927,87.29000092,94.15731049,121.0228119,186.3300018,56.56623459,29.20999908,196.2299957,46.97745514
2/26/2019,41.95682526,261.2200012,97.01559448,136.9147034,163.3099976,67.46109009,37.51099396,24.20999908,163.1223297,81.81999969,174.8300018,175.1123505,232.0056763,36.20954132,327.6199951,1910.840088,22.92596054,40.23102188,57.36000061,89.99686432,346.3200073,34.27775192,199.1268463,14.72749996,43.6203537,40.65299988,22.66506958,192.9035187,67.00671387,96.48999786,34.89749908,96.60224915,29.16116142,86.55284119,27.2749939,17.39599991,52.80426407,138.9075775,207.7400055,301.2099915,46.58212662,240.380127,182.8200073,23.61342621,25.89709473,107.842308,160.1719971,165.6481323,150.9799957,123.9000244,41.15537262,98.26999664,42.19369507,369.4899902,163.9560394,29.37000084,19.25682449,106.954628,42.1922226,364.9700012,38.96809769,86.77075195,48.36064529,22.52000046,378.0400085,78.51667023,65.95568848,38.24885178,99.90920258,96.58999634,46.44102859,426.1499939,310.6198425,89.69145966,64.34062195,5.337058067,102.5699997,71.92819214,19.85733223,87.33999634,93.35662842,121.1387558,188.9199982,56.70108032,28.38999939,195.1199951,46.77137375
2/27/2019,42.08678818,262.8999939,95.88414764,137.0042267,164.2799988,67.63724518,36.7528038,23.47999954,164.2722626,82.05449677,176.8300018,173.9409027,229.0443878,36.56319046,328.8900146,1901.134888,22.85739708,40.4901886,57.45000076,89.68513489,345.0299988,34.03923035,199.52948,14.61999989,43.96979523,45.43299866,22.70882225,194.5933075,66.32771301,95.76999664,35.02249908,95.95496368,29.00503159,86.53643036,27.58331108,17.57999992,53.03883743,139.5212708,208.9700012,309.1600037,46.59088135,241.2879028,183.136673,23.96029663,25.17773438,106.7092819,160.7154236,164.3864594,150.5599976,122.3195953,40.23578262,100.4800034,41.92681122,446.6799927,162.6374359,29.37000084,19.09215736,106.7737656,40.58153152,362.8699951,38.54891586,84.6775589,48.18769836,21.56999969,367.9599915,84.95999908,66.33712006,37.74682236,99.39230347,97.86000061,46.44977951,433.3299866,314.2030945,90.10977173,63.44527054,5.337058067,102.6299973,71.52159882,20.98266792,84.62999725,91.99898529,121.5446472,189.8099976,56.61383057,28.63999939,197.4499969,46.7026825
2/28/2019,41.67282104,262.5,97.31252289,137.0490265,163.0099945,68.07345581,36.3358078,23.53000069,163.1223297,81.99150085,177.2599945,172.7600098,232.3093567,36.68671417,328.0100098,1692.708374,22.6088562,40.72343063,57.25,88.69326019,344.9100037,34.16291428,200.1608582,14.66749954,44.12321091,45.75299835,22.71194267,196.1312103,66.0207901,96.33000183,34.83250046,93.93465424,29.17918396,84.43639374,27.33144569,17.3579998,52.59395599,139.0429382,211.0299988,312.769989,46.3458519,238.6611176,182.5366669,22.3682766,25.95182991,107.2572174,159.5549316,163.3567505,150.4199982,121.1110916,40.14335632,101.5599976,41.95350266,458.7900085,161.2788849,31.91500092,19.32463837,106.6405029,40.1493988,358.1000061,38.30308914,84.20728302,48.2869873,21.47999954,371.9599915,82.08999634,66.77056122,37.40476608,100.4327545,98.06999969,46.75629807,430.7399902,314.2904968,90.15731049,63.54475403,5.346074104,101.6800003,71.61084747,21.32533264,87.26000214,92.05988312,122.1824875,188.75,56.47104645,28.89999962,197.9299927,47.10625076
3/1/2019,42.1108551,264.0100098,98.6590271,137.8281555,159.7700043,68.28317261,36.54431534,23.68000031,164.0491486,83.58650208,182.2299957,174.8761597,230.1074371,36.84552383,334.1000061,1709.704712,23.22593117,41.16401291,58.13999939,89.58120728,346.5799866,34.54279327,200.8014221,14.60000038,43.81638718,47.68799973,22.64319038,197.7925262,67.09042358,96.36000061,35.87250137,95.53327179,29.14914894,85.96221924,27.02313042,17.38599968,53.39475632,140.5319824,215.9299927,321.1799927,46.64339828,241.8287201,186.1833344,23.12426186,25.3341198,107.526535,155.0788727,163.9690247,151.3800049,120.3183212,40.96129227,104.1600037,42.01577377,451.6400146,162.1080017,32.36999893,19.40213203,107.1164322,40.83688736,357.3200073,38.84685516,86.90907288,48.87627411,21.67000008,371.0899963,81.82333374,67.12600708,37.3882103,100.9017487,98.80000305,47.46565247,439.5700073,314.2710266,90.18583679,64.07833862,5.400166035,103.1900024,71.73976135,19.65266609,88.31999969,92.91278839,122.4530716,192.1600037,52.83799362,29.07999992,189.1399994,47.15776825
3/4/2019,42.32264709,258.1600037,98.85919952,137.2549896,157.7899933,68.29994202,37.03712463,23.37000084,162.8648529,84.8085022,180.1300049,175.3957672,231.9128876,36.7837677,327.2600098,1703.460693,23.21735191,40.93076706,58.54000092,89.04277802,346.1000061,34.21592331,199.8589325,14.52000046,43.60331726,46.60200119,22.76194954,196.1217194,66.74629974,95.26999664,35.375,95.41557312,29.09510231,85.86376953,27.20551491,16.76399994,52.94177246,139.431015,213.4100037,307.7000122,47.20346832,240.4670105,183.3099976,23.16873169,25.98310661,108.3902512,155.3735809,164.9152679,147.7799988,119.8252563,40.92894745,96.76999664,41.80226898,463.7999878,167.1925964,32.50999832,19.50868034,106.8594284,40.32618332,351.0400085,38.9288063,86.19905853,47.60160065,21.92000008,370.480011,80.84666443,66.31977844,37.22823334,100.8930588,96.56999969,47.09783554,433.8299866,311.6490784,88.98789978,64.16876984,5.409180641,103,71.05549622,19.02400017,87.44000244,93.46977997,121.6799774,190.0399933,51.3546257,28.78000069,179.2200012,47.2951622
3/5/2019,42.24563217,257.3800049,98.46798706,136.7176361,154.7100067,67.97280121,36.89496613,23.5,162.0410309,84.62149811,178.75,174.3282471,233.7014618,37.33079529,326.8699951,1741.473511,23.23450279,41.12081909,58.86999893,88.64600372,343.75,34.20707703,201.1491699,14.52750015,43.72263336,46.38999939,22.64631271,194.9635315,66.4021225,95.47000122,36.74250031,93.87582397,29.0770874,84.18211365,26.91023445,16.72400093,52.08436203,139.1151123,210.8000031,303.7999878,46.9759407,238.6224365,182.2033386,23.12426186,25.83454514,107.0250397,155.1341095,160.9911499,148.8999939,121.0627441,40.32820129,101.0299988,41.74889374,467.769989,171.078476,31.30999947,19.42150307,106.3263855,39.27531052,354.2999878,38.864254,86.03308105,46.82798386,21.84000015,374.7999878,78.11333466,66.76192474,37.39924622,100.7714767,96.52999878,47.237957,437.1300049,310.7071228,89.5298233,64.7385788,5.436227322,103.3799973,70.81748962,18.43600082,87.37000275,92.74743652,122.2211304,187.8000031,50.2916832,28.98999977,181.9600067,47.14060211
3/6/2019,42.00255203,256.3999939,97.15784454,136.6012573,153.5099945,68.16573334,36.07992935,22.40999985,157.1751251,83.44750214,178.6799927,171.144577,228.9263153,37.08375168,317.9700012,1747.148926,22.54886055,41.36270523,58.50999832,88.05088806,340.5599976,34.10989761,200.6092224,14.43500042,44.03797531,45.86000061,22.51817322,192.9224701,66.46726227,100.3499985,35.85250092,92.94412994,29.08308792,82.07385254,26.9362793,16.57999992,50.89529037,138.7451477,207.8099976,298.6600037,46.33710098,238.4486542,178.8366699,23.57785606,25.69379997,106.3377838,155.7696381,156.955719,149.0899963,120.9660721,39.96313858,97.08999634,41.78447723,461.5299988,172.3271484,30.87000084,18.98561096,106.3739777,37.25211716,359.6099854,37.75433731,84.72366333,46.35931396,21.39999962,372.3599854,78.14666748,66.59719086,37.1068573,101.3186417,96.45999908,48.54913712,423.6900024,310.5711975,89.77700806,64.45819855,5.409180641,103.6800003,70.19271851,18.41600037,87.19999695,91.74656677,122.3950806,181.1100006,48.46721268,28.80999947,182.4299927,47.30374146
